Post_ID,Platform,Content_Type,Content_Category,Post_Type,Region,Longitude,Latitude,Engagement,Views,Likes,Shares,Comments,Engagement_Rate,Impressions,Video_Views,Live_Stream_Views,Clicks,Click_Through_Rate,Main_Hashtag,Post_Published_At,Post_Date,Post_Hour,Engagement_Level
Post_2865,Instagram,Organic,Educational,Image,Australia,133.7751,-25.2744,50064,211261,38438,13759,12675,0.2369790479,250779,0,0,,,#SuccessStory,2025-03-13 15:11:00,2025-03-13 00:00:00,15,High
Post_2866,YouTube,Organic,Event / Webinar,Live Stream,Japan,138.2529,36.2048,42984,325321,53422,23465,16988,0.1321282351,405419,0,1194844,,,#WebinarReplay,2025-05-01 11:19:00,2025-05-01 00:00:00,11,Medium
Post_2867,X.com,Organic,Product Promotion,Video,UK,-3.436,55.3781,252571,2740306,634198,203300,66698,0.0921691416,3249098,2740306,0,,,#ProductDemo,2025-02-06 17:25:00,2025-02-06 00:00:00,17,Low
Post_2868,YouTube,Sponsored,Product Promotion,Video,Brazil,-51.9253,-14.235,79565,801265,135981,63204,37755,0.09929985229,946653,801265,0,,,#ProductDemo,2024-05-25 10:31:00,2024-05-25 00:00:00,10,Low
Post_2869,Instagram,Organic,Educational,Image,USA,-95.7129,37.0902,44836,255739,29259,18342,12812,0.1753203212,304866,0,0,,,#SuccessStory,2024-05-13 16:08:00,2024-05-13 00:00:00,16,Medium
Post_2870,X.com,Organic,Educational,Text,Canada,-106.3468,56.1304,33841,208396,34256,15601,6572,0.1623912819,239614,0,0,,,#SuccessStory,2024-10-23 12:48:00,2024-10-23 00:00:00,12,Medium
Post_2871,X.com,Organic,Educational,Image,USA,-95.7129,37.0902,48092,201785,24515,6316,5948,0.2383364113,253207,0,0,,,#SuccessStory,2024-03-04 15:30:00,2024-03-04 00:00:00,15,High
Post_2872,X.com,Organic,Product Promotion,Text,Japan,138.2529,36.2048,36827,300716,40899,19984,9044,0.1224660997,354561,0,0,,,#FeatureHighlight,2024-10-27 09:46:00,2024-10-27 00:00:00,9,Medium
Post_2873,TikTok,Organic,Educational,Video,India,78.9629,20.5937,39862,184328,26757,6540,7298,0.216259301,216721,179929,0,5136,0.0237,#SuccessStory,2024-11-08 17:33:00,2024-11-08 00:00:00,17,High
Post_2874,X.com,Organic,Entertainment,Text,USA,-95.7129,37.0902,15086,228891,46747,16223,9560,0.06591101662,253253,0,0,,,#FunContent,2024-03-27 14:11:00,2024-03-27 00:00:00,14,Low
Post_2875,Instagram,Organic,Event / Webinar,Live Stream,Canada,-106.3468,56.1304,27818,194383,37409,12489,5425,0.1431102566,245674,0,464434,,,#EventRecap,2024-01-06 11:34:00,2024-01-06 00:00:00,11,Medium
Post_2876,LinkedIn,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,76804,529752,117585,23974,23026,14%,679652,465436,0,,,#FeatureHighlight,11:18:00 AM,5/26/2024,11,Medium
Post_2877,Instagram,Organic,Educational,Image,Germany,10.4515,51.1657,72429,347088,35202,10475,17489,0.2086781851,434654,0,0,,,#SuccessStory,2024-07-24 16:03:00,2024-07-24 00:00:00,16,High
Post_2878,LinkedIn,Organic,Entertainment,Video,Canada,-106.3468,56.1304,22714,391188,85414,29926,9668,6%,448456,343695,0,,,#FunContent,7:47:00 PM,12/2/2024,19,Low
Post_2879,YouTube,Organic,Educational,Video,India,78.9629,20.5937,54751,282902,31820,12522,11546,0.1935336655,359418,277732,0,,,#CustomerStory,2024-08-12 08:40:00,2024-08-12 00:00:00,8,Medium
Post_2880,X.com,Organic,Entertainment,Text,Brazil,-51.9253,-14.235,75164,893648,184208,54596,35604,0.08410975364,1036396,0,0,,,#FunContent,2024-05-01 08:26:00,2024-05-01 00:00:00,8,Low
Post_2881,YouTube,Organic,Product Promotion,Video,Brazil,-51.9253,-14.235,213071,1827647,190582,74116,68170,0.1165826366,2163424,1827647,0,,,#ProductDemo,2024-06-22 12:53:00,2024-06-22 00:00:00,12,Medium
Post_2882,YouTube,Organic,Event / Webinar,Live Stream,USA,-95.7129,37.0902,25362,153766,16398,9141,6456,0.1649397606,171544,0,1914744,,,#WebinarReplay,2025-01-16 13:30:00,2025-01-16 00:00:00,13,Medium
Post_2883,TikTok,Organic,Educational,Video,Japan,138.2529,36.2048,61721,383547,61467,12866,19445,0.1609238511,427367,335077,0,8333,0.0195,#SuccessStory,2024-11-21 09:38:00,2024-11-21 00:00:00,9,Medium
Post_2884,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,36270,172462,41100,5613,6755,0.2103088208,214647,159644,0,3842,0.0179,#SuccessStory,2024-04-14 17:01:00,2024-04-14 00:00:00,17,High
Post_2885,X.com,Organic,Product Promotion,Image,Australia,133.7751,-25.2744,32056,234498,50150,16230,13344,0.136700741,275589,0,0,,,#FeatureHighlight,2024-12-02 10:38:00,2024-12-02 00:00:00,10,Medium
Post_2886,YouTube,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,25899,199882,35166,9625,6053,0.129574132,249893,0,1009477,,,#WebinarReplay,2025-02-17 12:16:00,2025-02-17 00:00:00,12,Medium
Post_2887,Instagram,Organic,Event / Webinar,Live Stream,India,78.9629,20.5937,9747,58581,12120,4445,2733,0.1663968275,69964,0,411682,,,#EventRecap,2024-09-11 10:13:00,2024-09-11 00:00:00,10,Medium
Post_2888,YouTube,Organic,Educational,Video,Australia,133.7751,-25.2744,23980,107219,21030,3541,2554,0.2236544367,118753,106903,0,,,#CustomerStory,2024-12-10 15:51:00,2024-12-10 00:00:00,15,High
Post_2889,YouTube,Organic,Educational,Video,Canada,-106.3468,56.1304,70723,378408,55611,18620,21334,0.1868975825,479586,347307,0,,,#CustomerStory,2024-01-15 10:24:00,2024-01-15 00:00:00,10,Medium
Post_2890,X.com,Organic,Educational,Text,India,78.9629,20.5937,36651,232982,46539,10097,5750,0.1573130816,257028,0,0,,,#SuccessStory,2024-04-21 11:04:00,2024-04-21 00:00:00,11,Medium
Post_2891,Instagram,Sponsored,Product Promotion,Video,Germany,10.4515,51.1657,220329,1759531,321586,58416,44778,0.1252206974,1999207,1759531,0,,,#ProductDemo,2025-01-28 11:30:00,2025-01-28 00:00:00,11,Medium
Post_2892,YouTube,Organic,Entertainment,Video,Australia,133.7751,-25.2744,30579,378495,73729,23008,15908,0.08079275243,435307,363278,0,,,#TrendingNow,2024-10-15 19:24:00,2024-10-15 00:00:00,19,Low
Post_2893,YouTube,Organic,Entertainment,Video,USA,-95.7129,37.0902,133955,1417353,189881,106138,83889,0.09451095511,1742680,1417353,0,,,#TrendingNow,2024-11-06 11:40:00,2024-11-06 00:00:00,11,Low
Post_2894,Instagram,Sponsored,Educational,Image,Brazil,-51.9253,-14.235,51809,225174,53484,13991,4802,0.2300849094,292580,0,0,,,#SuccessStory,2025-05-01 17:05:00,2025-05-01 00:00:00,17,High
Post_2895,X.com,Organic,Educational,Text,Canada,-106.3468,56.1304,60839,279457,38544,13860,12809,0.2177055485,331798,0,0,,,#SuccessStory,2025-04-24 11:16:00,2025-04-24 00:00:00,11,High
Post_2896,Instagram,Organic,Event / Webinar,Live Stream,USA,-95.7129,37.0902,21875,185316,25496,8658,6238,0.1180431814,239403,0,419445,,,#EventRecap,2024-11-28 10:48:00,2024-11-28 00:00:00,10,Medium
Post_2897,TikTok,Organic,Educational,Video,Germany,10.4515,51.1657,214156,948486,210234,35908,26954,0.2257874998,1112766,948486,0,26150,0.0235,#CustomerStory,2024-06-11 12:18:00,2024-06-11 00:00:00,12,High
Post_2898,Instagram,Organic,Event / Webinar,Live Stream,Canada,-106.3468,56.1304,26836,230639,53520,8438,5740,0.1163570616,276488,0,210564,,,#EventRecap,2024-01-05 16:56:00,2024-01-05 00:00:00,16,Medium
Post_2899,Instagram,Organic,Product Promotion,Video,USA,-95.7129,37.0902,103880,847230,139999,30160,21724,0.1226124724,1071081,847230,0,,,#ProductDemo,2024-07-20 15:36:00,2024-07-20 00:00:00,15,Medium
Post_2900,X.com,Organic,Event / Webinar,Text,Canada,-106.3468,56.1304,149740,936846,218174,39098,22988,0.1598345401,1040539,0,0,,,#EventRecap,2024-06-30 11:32:00,2024-06-30 00:00:00,11,Medium
Post_2901,YouTube,Sponsored,Entertainment,Video,Germany,10.4515,51.1657,69484,1365119,275687,89617,78376,0.05090025218,1519342,1365119,0,,,#TrendingNow,2024-05-20 18:36:00,2024-05-20 00:00:00,18,Low
Post_2902,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,87701,393327,50677,13147,21522,0.2229741804,495008,342174,0,12325,0.0249,#SuccessStory,2025-04-12 16:09:00,2025-04-12 00:00:00,16,High
Post_2903,TikTok,Organic,Event / Webinar,Live Stream,Japan,138.2529,36.2048,24591,169480,23896,7607,7190,0.1450981054,195174,0,68239,2888,0.0148,#EventRecap,2024-04-11 18:40:00,2024-04-11 00:00:00,18,Medium
Post_2904,Instagram,Organic,Educational,Image,Germany,10.4515,51.1657,50565,264435,55429,11887,10073,0.1912227949,297630,0,0,,,#SuccessStory,2025-01-14 12:51:00,2025-01-14 00:00:00,12,Medium
Post_2905,TikTok,Organic,Educational,Live Stream,Australia,133.7751,-25.2744,59472,279315,65705,15299,16104,0.2129213817,357068,0,194114,5713,0.016,#SuccessStory,2024-03-24 12:24:00,2024-03-24 00:00:00,12,High
Post_2906,X.com,Organic,Educational,Text,Brazil,-51.9253,-14.235,85515,385345,92515,17785,13342,0.221918833,427384,0,0,,,#SuccessStory,2024-04-04 10:24:00,2024-04-04 00:00:00,10,High
Post_2907,YouTube,Organic,Educational,Video,India,78.9629,20.5937,98208,409352,88431,15346,15459,0.2399126606,464767,352810,0,,,#CustomerStory,2024-04-29 10:23:00,2024-04-29 00:00:00,10,High
Post_2908,Instagram,Organic,Product Promotion,Live Stream,UK,-3.436,55.3781,30893,314050,62596,11901,17639,0.0983726781,359941,0,216560,,,#FeatureHighlight,2024-09-12 18:38:00,2024-09-12 00:00:00,18,Low
Post_2909,YouTube,Organic,Educational,Video,Australia,133.7751,-25.2744,36383,236149,24464,12924,5521,0.1540686251,306301,220349,0,,,#CustomerStory,2024-07-21 15:14:00,2024-07-21 00:00:00,15,Medium
Post_2910,YouTube,Organic,Entertainment,Video,India,78.9629,20.5937,228325,2877644,541620,123239,122440,0.07934456514,3209647,2877644,0,,,#TrendingNow,2024-09-20 15:31:00,2024-09-20 00:00:00,15,Low
Post_2911,YouTube,Organic,Educational,Video,Canada,-106.3468,56.1304,70277,429156,63886,13627,19765,0.1637580788,517983,378338,0,,,#CustomerStory,2024-04-22 17:52:00,2024-04-22 00:00:00,17,Medium
Post_2912,X.com,Organic,Event / Webinar,Text,UK,-3.436,55.3781,37082,333817,56382,25163,8917,0.111086026,367844,0,0,,,#EventRecap,2024-07-23 10:36:00,2024-07-23 00:00:00,10,Medium
Post_2913,YouTube,Sponsored,Product Promotion,Video,Japan,138.2529,36.2048,42329,508273,64587,34310,14322,0.0832806059,628998,508273,0,,,#ProductDemo,2024-04-22 11:43:00,2024-04-22 00:00:00,11,Low
Post_2914,TikTok,Organic,Educational,Video,Australia,133.7751,-25.2744,47176,253042,38561,14066,14513,0.1864365177,280236,217508,0,5352,0.0191,#SuccessStory,2024-05-21 18:33:00,2024-05-21 00:00:00,18,Medium
Post_2915,TikTok,Organic,Educational,Video,USA,-95.7129,37.0902,73932,367322,69128,16104,13189,0.2012751726,454029,345607,0,4585,0.0101,#SuccessStory,2024-01-31 11:34:00,2024-01-31 00:00:00,11,High
Post_2916,TikTok,Organic,Educational,Live Stream,Canada,-106.3468,56.1304,39304,250087,58425,8016,5717,0.1571617368,291353,0,108194,3700,0.0127,#SuccessStory,2025-01-02 15:32:00,2025-01-02 00:00:00,15,Medium
Post_2917,TikTok,Organic,Educational,Video,Germany,10.4515,51.1657,25713,164089,21228,5994,9411,0.1567076221,185229,153389,0,3204,0.0173,#SuccessStory,2025-02-05 16:44:00,2025-02-05 00:00:00,16,Medium
Post_2918,Instagram,Sponsored,Product Promotion,Video,Canada,-106.3468,56.1304,165148,1456600,190320,61633,83493,0.1133791619,1822414,1456600,0,,,#ProductDemo,2024-10-30 18:49:00,2024-10-30 00:00:00,18,Medium
Post_2919,YouTube,Organic,Educational,Video,Brazil,-51.9253,-14.235,50792,227121,51203,11449,6930,0.2236348138,275986,206631,0,,,#CustomerStory,2024-06-18 12:05:00,2024-06-18 00:00:00,12,High
Post_2920,YouTube,Organic,Entertainment,Video,Japan,138.2529,36.2048,39942,533538,119153,36778,29664,0.07486325528,685930,467245,0,,,#TrendingNow,2025-02-20 08:50:00,2025-02-20 00:00:00,8,Low
Post_2921,YouTube,Sponsored,Educational,Video,Japan,138.2529,36.2048,45119,206526,21105,15275,5407,0.2184684575,262761,179117,0,,,#CustomerStory,2024-06-08 11:51:00,2024-06-08 00:00:00,11,High
Post_2922,YouTube,Organic,Educational,Video,Canada,-106.3468,56.1304,177091,878601,131270,42530,18947,0.201560869,1023900,878601,0,,,#CustomerStory,2024-01-14 16:26:00,2024-01-14 00:00:00,16,High
Post_2923,X.com,Organic,Educational,Video,Brazil,-51.9253,-14.235,420430,1687050,262569,65174,50761,0.2492101699,2151865,1687050,0,,,#CustomerStory,2025-01-17 17:30:00,2025-01-17 00:00:00,17,High
Post_2924,YouTube,Sponsored,Entertainment,Video,Australia,133.7751,-25.2744,159064,1937441,320467,84646,84421,0.08210014557,2186249,1937441,0,,,#TrendingNow,2024-07-06 17:30:00,2024-07-06 00:00:00,17,Low
Post_2925,YouTube,Organic,Product Promotion,Video,Japan,138.2529,36.2048,182684,2239128,303689,143206,88803,0.08158737396,2808757,2239128,0,,,#ProductDemo,2025-01-29 15:51:00,2025-01-29 00:00:00,15,Low
Post_2926,TikTok,Organic,Educational,Video,India,78.9629,20.5937,15553,84122,20377,3010,2808,0.184893252,97910,80776,0,1556,0.0159,#SuccessStory,2025-01-30 15:29:00,2025-01-30 00:00:00,15,Medium
Post_2927,YouTube,Organic,Educational,Video,Canada,-106.3468,56.1304,424726,2261071,483828,122598,93858,0.1878430429,2514104,2261071,0,,,#CustomerStory,2025-01-11 15:24:00,2025-01-11 00:00:00,15,Medium
Post_2928,X.com,Organic,Educational,Text,Germany,10.4515,51.1657,51522,210870,38657,14669,9057,0.2443326188,243146,0,0,,,#SuccessStory,2024-05-29 17:01:00,2024-05-29 00:00:00,17,High
Post_2929,TikTok,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,14600,133699,24297,7270,4712,0.1092007848,166291,0,270969,3059,0.0184,#EventRecap,2024-11-24 08:51:00,2024-11-24 00:00:00,8,Medium
Post_2930,Instagram,Organic,Entertainment,Video,Germany,10.4515,51.1657,266887,3055105,307899,234267,123611,0.08735797278,3788777,3055105,0,,,#TrendingNow,2025-01-24 10:49:00,2025-01-24 00:00:00,10,Medium
Post_2931,X.com,Organic,Educational,Text,India,78.9629,20.5937,47386,239314,53904,9304,6309,0.1980100531,294713,0,0,,,#SuccessStory,2024-11-30 13:07:00,2024-11-30 00:00:00,13,Medium
Post_2932,X.com,Organic,Educational,Text,USA,-95.7129,37.0902,71586,365519,84259,27275,16722,0.1958501242,440486,0,0,,,#SuccessStory,2025-02-18 10:10:00,2025-02-18 00:00:00,10,Medium
Post_2933,YouTube,Organic,Product Promotion,Live Stream,Brazil,-51.9253,-14.235,39292,363664,65385,21974,12997,0.1080452561,470204,0,1357523,,,#ProductDemo,2025-01-29 11:24:00,2025-01-29 00:00:00,11,Medium
Post_2934,YouTube,Organic,Product Promotion,Live Stream,USA,-95.7129,37.0902,19273,166071,39967,5045,7125,0.1160568161,206498,0,1617620,,,#ProductDemo,2025-04-08 10:31:00,2025-04-08 00:00:00,10,Medium
Post_2935,Instagram,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,36764,235060,25661,13187,8273,0.1564064267,260665,0,234049,,,#EventRecap,2025-04-14 12:27:00,2025-04-14 00:00:00,12,Medium
Post_2936,YouTube,Organic,Product Promotion,Video,UK,-3.436,55.3781,70331,860761,136616,68427,24372,0.0817086958,1040622,860761,0,,,#ProductDemo,2024-04-06 13:07:00,2024-04-06 00:00:00,13,Low
Post_2937,YouTube,Organic,Product Promotion,Video,Japan,138.2529,36.2048,294692,3446952,401799,179439,180484,0.08549370731,4140020,3446952,0,,,#ProductDemo,2025-03-23 14:15:00,2025-03-23 00:00:00,14,Low
Post_2938,X.com,Organic,Educational,Text,UK,-3.436,55.3781,95064,479446,98480,32260,14449,0.1982806658,611360,0,0,,,#SuccessStory,2024-05-07 17:48:00,2024-05-07 00:00:00,17,Medium
Post_2939,YouTube,Organic,Educational,Video,Brazil,-51.9253,-14.235,21888,104983,24126,5342,5250,0.2084992773,126988,97508,0,,,#CustomerStory,2025-03-24 11:59:00,2025-03-24 00:00:00,11,High
Post_2940,YouTube,Organic,Product Promotion,Live Stream,Germany,10.4515,51.1657,206409,1849220,290846,130358,80216,0.1116196831,2178589,0,664396,,,#ProductDemo,2024-04-13 17:53:00,2024-04-13 00:00:00,17,Medium
Post_2941,YouTube,Organic,Entertainment,Video,Australia,133.7751,-25.2744,37624,427991,83843,32574,11156,0.08791004943,519320,389366,0,,,#TrendingNow,2024-10-11 10:53:00,2024-10-11 00:00:00,10,Low
Post_2942,Instagram,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,42506,343376,73710,23308,14087,0.1237913112,420617,0,403010,,,#EventRecap,2024-08-26 15:54:00,2024-08-26 00:00:00,15,Medium
Post_2943,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,70206,297321,45520,23737,11113,0.2361296825,328507,277049,0,4401,0.0134,#SuccessStory,2025-03-16 12:58:00,2025-03-16 00:00:00,12,High
Post_2944,Instagram,Organic,Educational,Image,Brazil,-51.9253,-14.235,66019,311639,48114,11340,7746,0.2118449576,360350,0,0,,,#SuccessStory,2024-11-01 16:08:00,2024-11-01 00:00:00,16,High
Post_2945,Instagram,Organic,Product Promotion,Video,USA,-95.7129,37.0902,232114,2102559,233590,84448,49864,0.1103963506,2339377,2102559,0,,,#ProductDemo,2024-11-21 12:29:00,2024-11-21 00:00:00,12,Medium
Post_2946,YouTube,Organic,Educational,Video,Brazil,-51.9253,-14.235,32939,217601,30499,12750,12748,0.1513763322,277465,198154,0,,,#CustomerStory,2024-10-06 19:50:00,2024-10-06 00:00:00,19,Medium
Post_2947,X.com,Organic,Entertainment,Text,USA,-95.7129,37.0902,46346,477329,66700,16143,24410,0.09709588854,531726,0,0,,,#FunContent,2024-01-09 12:10:00,2024-01-09 00:00:00,12,Low
Post_2948,YouTube,Organic,Product Promotion,Live Stream,USA,-95.7129,37.0902,30186,263155,48290,11156,7825,0.1147107201,341613,0,1635169,,,#ProductDemo,2024-06-17 08:16:00,2024-06-17 00:00:00,8,Medium
Post_2949,Instagram,Organic,Educational,Image,India,78.9629,20.5937,107293,550996,127088,34313,31873,0.1947259607,637098,0,0,,,#SuccessStory,2024-12-07 09:47:00,2024-12-07 00:00:00,9,Medium
Post_2950,X.com,Organic,Educational,Text,India,78.9629,20.5937,73466,369354,69917,23825,13192,0.1989064544,471274,0,0,,,#SuccessStory,2024-10-27 11:50:00,2024-10-27 00:00:00,11,Medium
Post_2951,TikTok,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,44086,249473,39565,13370,13498,0.1767193304,306625,0,61193,4292,0.014,#EventRecap,2024-05-07 10:22:00,2024-05-07 00:00:00,10,Medium
Post_2952,X.com,Organic,Product Promotion,Text,USA,-95.7129,37.0902,29655,290566,52687,8968,14859,0.1020618133,338701,0,0,,,#FeatureHighlight,2024-03-20 11:40:00,2024-03-20 00:00:00,11,Medium
Post_2953,YouTube,Organic,Educational,Live Stream,Canada,-106.3468,56.1304,44708,216677,29140,10161,12984,0.2063363761,274114,0,1825852,,,#CustomerStory,2024-04-21 18:09:00,2024-04-21 00:00:00,18,High
Post_2954,LinkedIn,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,37114,276983,66630,13031,8831,13%,317647,243355,0,,,#FeatureHighlight,5:51:00 PM,3/1/2024,17,Medium
Post_2955,Instagram,Organic,Educational,Video,India,78.9629,20.5937,544841,2383007,322720,116409,95960,0.2286362977,2873019,2383007,0,,,#CustomerStory,2025-01-23 17:55:00,2025-01-23 00:00:00,17,High
Post_2956,TikTok,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,348924,2704181,630910,132581,152356,0.129031384,3213306,2704181,0,43379,0.0135,#ProductDemo,2024-06-18 16:35:00,2024-06-18 00:00:00,16,Medium
Post_2957,Instagram,Organic,Educational,Image,USA,-95.7129,37.0902,40973,265939,62797,8735,7506,0.154072158,317898,0,0,,,#SuccessStory,2024-05-28 10:09:00,2024-05-28 00:00:00,10,Medium
Post_2958,TikTok,Organic,Educational,Video,Japan,138.2529,36.2048,55637,259127,42686,16077,14974,0.2147110041,290865,252286,0,6980,0.024,#SuccessStory,2025-01-28 10:26:00,2025-01-28 00:00:00,10,High
Post_2959,Instagram,Organic,Product Promotion,Live Stream,Japan,138.2529,36.2048,10561,113997,26688,8917,4462,0.0926484333,127768,0,414117,,,#FeatureHighlight,2025-01-05 08:48:00,2025-01-05 00:00:00,8,Low
Post_2960,TikTok,Organic,Educational,Video,USA,-95.7129,37.0902,71359,457428,93576,21834,25385,0.1560007531,592445,395217,0,12559,0.0212,#SuccessStory,2025-02-24 15:53:00,2025-02-24 00:00:00,15,Medium
Post_2961,X.com,Organic,Product Promotion,Video,USA,-95.7129,37.0902,498120,3486201,504198,206471,131031,0.1428835544,4045520,3486201,0,,,#ProductDemo,2024-08-31 15:44:00,2024-08-31 00:00:00,15,Medium
Post_2962,X.com,Organic,Entertainment,Text,Canada,-106.3468,56.1304,67999,848841,93438,36190,23694,0.08010849037,1025746,0,0,,,#FunContent,2024-08-02 17:23:00,2024-08-02 00:00:00,17,Low
Post_2963,TikTok,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,353779,3205564,507207,163680,171079,0.1103642986,3831439,3205564,0,57471,0.015,#ProductDemo,2024-05-16 12:37:00,2024-05-16 00:00:00,12,Medium
Post_2964,Instagram,Sponsored,Educational,Image,USA,-95.7129,37.0902,60956,400523,99396,20819,18417,0.1521934485,444609,0,0,,,#SuccessStory,2025-02-20 10:41:00,2025-02-20 00:00:00,10,Medium
Post_2965,Instagram,Organic,Product Promotion,Video,UK,-3.436,55.3781,339387,2708357,653712,216305,84736,0.1253113184,3290854,2708357,0,,,#ProductDemo,2024-01-16 12:42:00,2024-01-16 00:00:00,12,Medium
Post_2966,Instagram,Organic,Product Promotion,Live Stream,Brazil,-51.9253,-14.235,27528,291210,48809,16945,7658,0.09453169381,370194,0,463827,,,#FeatureHighlight,2025-01-31 17:46:00,2025-01-31 00:00:00,17,Low
Post_2967,X.com,Organic,Educational,Image,Japan,138.2529,36.2048,14187,75929,9196,4873,2466,0.1868562054,97333,0,0,,,#SuccessStory,2025-03-28 12:43:00,2025-03-28 00:00:00,12,Medium
Post_2968,TikTok,Organic,Entertainment,Video,UK,-3.436,55.3781,21821,420185,84310,26170,17805,0.05193335523,466050,364207,0,6431,0.0138,#FunContent,2024-05-30 17:18:00,2024-05-30 00:00:00,17,Low
